idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
05010107IND02;P1;2019;80179;Inđija;95816;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80187;Irig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80195;Kanjiža;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80209;Kikinda;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80217;Kovačica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80225;Kovin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80233;Kula;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80241;Mali Iđoš;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80250;Nova Crnja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80268;Novi Bečej;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80276;Novi Kneževac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80292;Opovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80306;Odžaci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80314;Pančevo;99640;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80322;Pećinci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80349;Plandište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80357;Ruma;77638;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80365;Senta;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80373;Sečanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80381;Sombor;79916;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80390;Srbobran;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80403;Sremska Mitrovica;89990;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80411;Sremski Karlovci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80420;Stara Pazova;89126;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80438;Subotica;94281;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80446;Temerin;94361;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;80454;Titel;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80462;Vrbas;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80489;Čoka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;80497;Šid;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2019;89010;City Novi Sad;130400;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2019;RS;REPUBLIC OF SERBIA;163970;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70017;Aleksandrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70025;Aleksinac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70033;Aranđelovac;77923;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70041;Arilje;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70050;Babušnica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70068;Bajina Bašta;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70076;Batočina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70084;Bela Palanka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70092;Barajevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70106;Voždovac;193807;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70114;Vračar;255428;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70122;Grocka;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70149;Zvezdara;172162;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70157;Zemun;198138;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70165;Lazarevac;100123;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70173;Mladenovac;89259;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70181;Novi Beograd;280313;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70190;Obrenovac;99788;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70203;Palilula (Beograd);152365;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70211;Rakovica;132308;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70220;Savski venac;395633;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70238;Sopot;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70246;Stari grad;293842;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70254;Čukarica;193077;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70262;Blace;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70289;Bogatić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70297;Bojnik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70319;Boljevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70327;Bor;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70335;Bosilegrad;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70343;Brus;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70351;Bujanovac;50863;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70360;Valjevo;101380;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70378;Varvarin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70386;Velika Plana;72582;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70394;Veliko Gradište;63142;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70408;Vladimirci;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70416;Vladičin Han;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70424;Vlasotince;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70432;Vranje;67804;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70459;Vrnjačka Banja;123893;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70467;Gadžin Han;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70475;Golubac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70483;Gornji Milanovac;97250;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70491;Despotovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70505;Dimitrovgrad;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70513;Doljevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70521;Žabari;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70530;Žagubica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70548;Žitorađa;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70556;Zaječar;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70564;Ivanjica;96186;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70572;Kladovo;88550;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70599;Knić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70602;Knjaževac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70629;Kosjerić;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70637;Koceljeva;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70645;Kragujevac;115094;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70653;Kraljevo;94259;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70661;Krupanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70670;Kruševac;88261;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70688;Kuršumlija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70696;Kučevo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70700;Lajkovac;75518;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70718;Lebane;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70726;Leskovac;80049;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70734;Loznica;80068;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70742;Lučani;74257;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70769;Ljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70777;Ljubovija;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70785;Majdanpek;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70793;Mali Zvornik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70807;Malo Crniće;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70815;Medveđa;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70823;Merošina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70831;Mionica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70840;Negotin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70866;Nova Varoš;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70874;Novi Pazar;103533;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70882;Osečina;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70904;Paraćin;69737;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70912;Petrovac na Mlavi;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70939;Pirot;81438;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70947;Požarevac;92838;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70955;Požega;91112;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;70963;Preševo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70971;Priboj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70980;Prijepolje;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;70998;Prokuplje;66397;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71005;Ražanj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71013;Rača;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71021;Raška;59612;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71030;Rekovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71048;Jagodina;83550;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71056;Svilajnac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71064;Svrljig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71072;Sjenica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71099;Smederevo;95151;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71102;Smederevska Palanka;57088;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71129;Sokobanja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71137;Surdulica;69192;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71145;Užice;118984;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71153;Topola;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71161;Trgovište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71170;Trstenik;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71188;Tutin;47514;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71196;Ćićevac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71200;Ćuprija;72028;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71218;Ub;79732;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71226;Crna Trava;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71234;Čajetina;169627;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71242;Čačak;106207;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71269;Šabac;101849;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71277;Lapovo;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71285;Niška Banja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71293;Surčin;121090;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71307;Pantelej;91027;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71315;Crveni Krst;139680;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71323;Palilula (Niš);107474;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71331;Medijana;118898;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;71340;Kostolac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71358;Vranjska Banja;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;71366;Sevojno;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;79014;Grad Beograd;226589;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;80012;Ada;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80039;Alibunar;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80047;Apatin;60333;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;80055;Bač;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80063;Bačka Palanka;89373;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;80071;Bačka Topola;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80080;Bački Petrovac;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80098;Bela Crkva;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80101;Beočin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80110;Bečej;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80128;Vršac;91815;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;80136;Žabalj;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80144;Žitište;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80152;Zrenjanin;97181;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;80179;Inđija;95107;RSD;RSD;SORS;Average price per m²;A;Normal value
05010107IND02;P1;2020;80187;Irig;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80195;Kanjiža;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80209;Kikinda;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80217;Kovačica;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
05010107IND02;P1;2020;80225;Kovin;;RSD;RSD;SORS;Average price per m²;M;Missing value - data cannot exist
