idindikator;IDTer;nTer;IDTipNaselja;nTipNaselja;mes;god;IDVrPod;nVrPod;IDCOICOP;nCOICOP;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0100;Food and non-alcoholic beverages;12169;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0100;Food and non-alcoholic beverages;36.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1356;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0300;Clothing and footwear;1686;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0300;Clothing and footwear;5.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0400;Housing, water, electricity, gas and other fuels;5449;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0400;Housing, water, electricity, gas and other fuels;16.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1930;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;5.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0600;Health;1415;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0600;Health;4.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0700;Transport;3911;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0700;Transport;11.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0800;Communication;1010;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0800;Communication;3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;0900;Recreation and culture;1662;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;0900;Recreation and culture;5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;1000;Education;324;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;1000;Education;1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;1100;Restaurants and hotels;550;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;1100;Restaurants and hotels;1.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;1;RSD;1200;Miscellaneous goods and services;1743;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;0;Total;00;2007;2;structure, %;1200;Miscellaneous goods and services;5.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0000;Total;35266;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0100;Food and non-alcoholic beverages;12162;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0100;Food and non-alcoholic beverages;34.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1278;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;3.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0300;Clothing and footwear;1892;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0300;Clothing and footwear;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0400;Housing, water, electricity, gas and other fuels;6084;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0400;Housing, water, electricity, gas and other fuels;17.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0500;Furnishings, household equipment and routine household maintenance;2030;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;5.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0600;Health;1598;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0600;Health;4.5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0700;Transport;4180;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0700;Transport;11.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0800;Communication;1145;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0800;Communication;3.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;0900;Recreation and culture;1996;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;0900;Recreation and culture;5.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;1000;Education;409;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;1000;Education;1.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;1100;Restaurants and hotels;595;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;1100;Restaurants and hotels;1.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;1;RSD;1200;Miscellaneous goods and services;1897;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;G;Urban settlements;00;2007;2;structure, %;1200;Miscellaneous goods and services;5.4;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0000;Total;30376;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0100;Food and non-alcoholic beverages;12176;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0100;Food and non-alcoholic beverages;40.2;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1464;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;4.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0300;Clothing and footwear;1401;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0300;Clothing and footwear;4.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0400;Housing, water, electricity, gas and other fuels;4581;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0400;Housing, water, electricity, gas and other fuels;15.1;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1794;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;5.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0600;Health;1163;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0600;Health;3.8;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0700;Transport;3545;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0700;Transport;11.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0800;Communication;825;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0800;Communication;2.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;0900;Recreation and culture;1197;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;0900;Recreation and culture;3.9;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;1000;Education;210;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;1000;Education;0.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;1100;Restaurants and hotels;488;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;1100;Restaurants and hotels;1.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;1;RSD;1200;Miscellaneous goods and services;1532;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS12;Region Vojvodine;O;Other;00;2007;2;structure, %;1200;Miscellaneous goods and services;5;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0000;Total;35046;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;2;structure, %;0000;Total;100;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0100;Food and non-alcoholic beverages;14129;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;2;structure, %;0100;Food and non-alcoholic beverages;40.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0200;Alcoholic beverages, tobacco and narcotics;1861;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;2;structure, %;0200;Alcoholic beverages, tobacco and narcotics;5.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0300;Clothing and footwear;2214;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;2;structure, %;0300;Clothing and footwear;6.3;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0400;Housing, water, electricity, gas and other fuels;5475;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;2;structure, %;0400;Housing, water, electricity, gas and other fuels;15.6;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0500;Furnishings, household equipment and routine household maintenance;1633;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;2;structure, %;0500;Furnishings, household equipment and routine household maintenance;4.7;;;SORS;Personal household consumption, monthly average;A;Normal value
010201IND01;RS21;Region Šumadije i Zapadne Srbije;0;Total;00;2007;1;RSD;0600;Health;1361;;;SORS;Personal household consumption, monthly average;A;Normal value
